Ozark Christian College,Missouri,Urban setting,657,9500,Elementary Education|Junior High Education|Secondary Education|Bible Studies|Missionary Studies|Religious Education|Religious/Sacred Music|Theology
Oklahoma City University,Oklahoma,Urban setting,2227,28190,American Studies|Acting|Art - General|Art History/Criticism/Conservation|Arts Management|Dance|Drama/Theater Arts|Film Production/Cinematography|Film Studies|Fine/Studio Arts|Graphic Design|Music - General|Music - General Performance|Music - Piano/Organ|Music - Voice/Opera|Music Management/Merchandising|Music Theory/Composition|Photography|Stringed Instruments|Theater Design/Stagecraft|Theatre Arts Management|Visual and Performing Arts - General|Biochemistry|Biology|Biomedical Sciences|Cellular Biology/Histology|Accounting|Business - General|Business Administration/Management|Business/Managerial Economics|Finance/Banking|International Business|Management Information Systems|Management Science|Marketing Management|Advertising|Broadcast Journalism|Journalism|Mass Communications/Media Studies|Public Relations|Radio/Television|Computer Science|Computer/Information Sciences - General|Art Teacher Education|Business Teacher Education|Early Childhood Education|Education - General|Elementary Education|English Teacher Education|Foreign Language Teacher Education|French Teacher Education|German Teacher Education|Health Teacher Education|History Teacher Education|Mathematics Education|Montessori Teacher Education|Music Teacher Education|Physical Education|Science Teacher Education|Secondary Education|Social Studies Teacher Education|Spanish Language Teacher Education|Speech Teacher Education|English Language & Literature - General|Rhetoric and Composition|French|German|Spanish|Athletic Training/Sports Medicine|Nursing (RN)|Predentistry|Premedicine|Prepharmacy|Preveterinary Medicine|History - General|Prelaw|Humanities|Liberal Arts & Sciences|Mathematics - General|Biological/Physical Sciences|Environmental Science|Exercise Sciences|Health/Physical Fitness|Philosophy|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Social Work|Corrections|Law Enforcement Administration|Police Science|Economics|Political Science/Government|Sociology|Bible Studies|Religious Education|Religious/Sacred Music|Youth Ministry
Ellsworth Community College,Iowa,Rural setting,Not set,4950,"Agricultural Business|Animal Husbandry|Equestrian/Equine Studies|Farm/Ranch Management|Art - General|Commercial/Advertising Art|Drama/Theater Arts|Fine/Studio Arts|Biology|Biotechnology|Accounting|Administrative/Secretarial Services|Business - General|Fashion Merchandising|Information Processing/Data Entry|Insurance/Risk Management|Office Clerical Services|Communications/Rhetoric|Computer Graphics|Computer Programming - General|Computer Science|Computer/Information Sciences - General|Data Processing Technology|Information Sciences/Systems|Networking/LAN/WAN Management|Carpentry|Masonry/Tile Setting|Agricultural Education|Biology Teacher Education|Business Teacher Education|Chemistry Teacher Education|Education - General|Elementary Education|Family/Consumer Sciences - Education|History Teacher Education|Junior High Education|Mathematics Education|Physical Education|Physics Teacher Education|Science Teacher Education|Secondary Education|Social Science Teacher Education|Social Studies Teacher Education|Teacher Assistance|Teacher Education, Multiple Levels|Engineering - General|English Language & Literature - General|Clothing/Apparel/Textile Studies|Family/Community Services|Family/Consumer Sciences - General|Athletic Training/Sports Medicine|Medical Administrative Assistance|Nursing (RN)|Nursing - Practical|Predentistry|Premedicine|Prepharmacy|Preveterinary Medicine|History - General|Legal Administrative Assistance|Prelaw|Liberal Arts & Sciences|Mathematics - General|Behavioral Sciences|Natural Sciences|Natural Resources & Conservation - General|Wildlife/Wilderness Management|Health/Physical Fitness|Chemistry|Physics|Psychology - General|Human Services|Social Work|Biology Technician|Criminal Justice Studies|Law Enforcement Administration|Criminology|Social Sciences - General|Sociology"
Vermilion Community College,Minnesota,Rural setting,Not set,5141,"Drama/Theater Arts|Biology|Accounting|Business - General|Business Administration/Management|Communications/Rhetoric|Journalism|Art Teacher Education|Biology Teacher Education|Business Teacher Education|Chemistry Teacher Education|Computer Teacher Education|Education - General|Elementary Education|Geography Teacher Education|Health Teacher Education|History Teacher Education|Junior High Education|Kindergarten/Preschool Education|Mathematics Education|Physics Teacher Education|Science Teacher Education|Secondary Education|Social Studies Teacher Education|Civil Engineering|English Language & Literature - General|Family/Consumer Sciences - General|Environmental Health|Predentistry|Premedicine|Preveterinary Medicine|History - General|Prelaw|Environmental Studies|Fishing/Fisheries|Forest Resources Production|Forestry - General|Natural Resources & Conservation - General|Natural Resources Management/Policy|Wildlife/Wilderness Management|Parks, Recreation & Fitness - General|Parks/Leisure Facilities Management|Astronomy|Chemistry|Geology|Physical Sciences - General|Physics|Psychology - General|Criminal Justice Studies|Law Enforcement Administration|Police Science|Criminology|Geography|Political Science/Government|Social Sciences - General|Air Transportation|Aviation Management"
Iowa Lakes Community College,Iowa,Rural setting,3102,5004,Agricultural Power Machinery|Agricultural Production|Agricultural Supplies|Landscaping|Commercial/Advertising Art|Photography|Accounting|Administrative/Secretarial Services|Business Administration/Management|Hotel/Motel Management|Office Clerical Services|Office Management|Restaurant/Food Services Management|Sales and Distribution|Vehicle Parts/Accessories Marketing|Warehousing/Inventory Management|Broadcast Journalism|Journalism|Computer Networking/Telecommunications|Computer Programming - Specific Applications|Computer/Systems Security|Carpentry|Agricultural Engineering|Drafting and Design Technology|Energy Systems|Environmental Engineering Technology|Child Care Service|Emergency Medical Technology|Health System Administration|Massage Therapy|Medical Administrative Assistance|Medical Assistance|Nursing (RN)|Nursing - Practical|Nursing Assistance|Occupational Therapy Assistance|Physical Therapy Assistance|Surgical Technology|Paralegal/Legal Assistance|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Marine Maintenance/Ship Repair|Motorcycle Maintenance/Repair|Environmental Studies|Parks/Leisure Facilities Management|Welding Technology|Police Science|Cartography/GIS|Air Transportation
Evangel University,Missouri,Urban setting,1897,17900,"Drama/Theater Arts|Fine/Studio Arts|Music - General|Music - General Performance|Biology|Accounting|Business - General|Business Administration/Management|Marketing Management|Office Management|Broadcast Journalism|Communications/Rhetoric|Journalism|Communications Technologies - General|Computer/Information Sciences - General|Art Teacher Education|Business Teacher Education|Early Childhood Education|Education - General|Elementary Education|English Teacher Education|Foreign Language Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Science Teacher Education|Secondary Education|Social Studies Teacher Education|Special Education|English Language & Literature - General|Rhetoric and Composition|Spanish|Clinical/Medical Laboratory Technology|Predentistry|Premedicine|Preveterinary Medicine|History - General|Prelaw|Liberal Arts & Sciences|Mathematics - General|Mathematics/Computer Science|Parks, Recreation & Fitness - General|Chemistry|Psychology - General|Social Work|Criminal Justice Studies|Criminology|Political Science/Government|Social Sciences - General|Sociology|Bible Studies|Missionary Studies|Religious/Sacred Music"
El Centro College,Texas,Urban setting,9245,1350,Fashion Design|Interior Design|Accounting|Administrative/Secretarial Services|Business Administration/Management|Executive Assistant|Information Processing/Data Entry|Management Information Systems|Office Clerical Services|Computer Programming - General|Data Processing Technology|Information Sciences/Systems|Teacher Assistance|Cardiovascular Technology|Clinical/Medical Laboratory Technology|Diagnostic Medical Sonography|Emergency Medical Technology|Medical Administrative Assistance|Medical Assistance|Medical Radiologic Technology|Medical Records Administration|Medical Records Technology|Medical Transcription|Nursing (RN)|Nursing - Practical|Nursing Assistance|Respiratory Therapy|Surgical Technology|Legal Administrative Assistance|Paralegal/Legal Assistance|Liberal Arts & Sciences|Baking/Pastry Arts|Culinary Arts/Chef Training|Biology Technician|Police Science
University of the Incarnate Word,Texas,Urban setting,5464,22790,Art - General|Art History/Criticism/Conservation|Drama/Theater Arts|Fashion Design|Graphic Design|Interior Design|Music - General|Music Management/Merchandising|Biochemistry|Biology|Vision Science|Accounting|Banking/Financial Services|Business Administration/Management|Business/Managerial Economics|Human Resources Management|International Business|Management Information Systems|Marketing Management|Organizational Behavior Studies|Sales and Distribution|Communications/Rhetoric|Journalism|Mass Communications/Media Studies|Radio/Television|Animation/Special Effects|Computer Networking/Telecommunications|Elementary Education|Music Teacher Education|Physical Education|Engineering/Industrial Management|English Language & Literature - General|Apparel/Textile Marketing Management|Child Development|Spanish|Athletic Training/Sports Medicine|Music Therapy|Nuclear Medical Technology|Nursing (RN)|History - General|Liberal Arts & Sciences|Mathematics - General|Intercultural/Multicultural/Diversity Studies|Nutrition Sciences|Environmental Science|Exercise Sciences|Sport/Fitness Administration|Philosophy|Religion/Religious Studies|Chemistry|Meteorology|Psychology - General|International Relations|Political Science/Government|Sociology
Independence Community College,Kansas,Rural setting,Not set,2040,"Agricultural Business|Art - General|Drama/Theater Arts|Fine/Studio Arts|Music - General|Biology|Botany|Zoology|Accounting|Administrative/Secretarial Services|Business - General|Business Administration/Management|Information Processing/Data Entry|Office Clerical Services|Advertising|Broadcast Journalism|Communications/Rhetoric|Journalism|Computer Programming - General|Computer Systems Analysis|Computer/Information Sciences - General|Data Processing Technology|Information Sciences/Systems|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Computer Teacher Education|Counselor Education|Early Childhood Education|Education - General|Elementary Education|English Teacher Education|Health Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Sales/Marketing Education|Science Teacher Education|Social Science Teacher Education|Social Studies Teacher Education|Technology/Industrial Arts Education|Architectural Engineering|Chemical Engineering|Civil Engineering|Engineering - General|Architectural Engineering Technology|Civil Engineering/Technology|Drafting and Design Technology|American Literature|English Language & Literature - General|Technical/Business Writing|Writing, General|Child Care Management|Foreign Language & Literature - General|French|Spanish|Emergency Medical Technology|Medical Administrative Assistance|Nursing Assistance|History - General|Legal Administrative Assistance|Paralegal/Legal Assistance|Prelaw|Liberal Arts & Sciences|Applied Mathematics|Mathematics - General|Statistics|Chemistry|Psychology - General|Human Services|Social Work|Economics|Political Science/Government|Social Sciences - General|Sociology"
Allen County Community College,Kansas,Rural setting,2914,1950,Farm/Ranch Management|Art - General|Ceramics|Crafts/Folk Art/Artisanry|Drawing|Fine/Studio Arts|Music - General|Music - Voice/Opera|Painting|Biology|Accounting|Administrative/Secretarial Services|Business Administration/Management|Information Processing/Data Entry|Office Clerical Services|Office Management|Sales and Distribution|Computer Science|Computer/Information Sciences - General|Power/Electric Transmission|Mathematics Education|Music Teacher Education|Secondary Education|Electrical/Communications Engineering|Drafting and Design Technology|Electrical Engineering Technologies|Child Care Management|Emergency Medical Technology|Nursing Assistance|History - General|Library Science|Mathematics - General|Electrical/Electronics Equipment Repair|Chemistry|Physics|Woodworking|Police Science|Economics|Geography|Sociology
Iowa State University,Iowa,Urban setting,24343,7486,Agribusiness Operations|Agricultural Education Services|Agricultural Mechanization|Agronomy/Crop Science|Animal Sciences|Dairy Science|Farm/Ranch Management|Horticultural Services|International Agriculture|Pest Management|Plant Sciences|Architecture|City/Community/Regional Planning|Landscape Architecture|Women's Studies|Art - General|Commercial/Advertising Art|Design/Visual Communications|Fashion Design|Graphic Design|Interior Design|Music - General|Visual and Performing Arts - General|Biochemistry|Bioinformatics|Biology|Biophysics|Entomology|Genetics|Microbiology|Accounting|Business - General|Business Statistics|Business/Managerial Economics|Finance/Banking|Hospitality Administration/Management|International Business|Logistics/Materials Management|Management Information Systems|Marketing Management|Operations Management|Advertising|Communications/Rhetoric|Journalism|Computer/Information Sciences - General|Agricultural Education|Early Childhood Education|Education - General|Elementary Education|Family/Consumer Sciences - Education|Health Teacher Education|Kindergarten/Preschool Education|Music Teacher Education|Technology/Industrial Arts Education|Trade/Industrial Education|Aeronautical/Aerospace Engineering|Agricultural Engineering|Chemical Engineering|Civil Engineering|Computer Engineering - General|Construction Engineering|Electrical/Communications Engineering|Engineering - General|Industrial Engineering|Materials Engineering|Materials Science|Mechanical Engineering|Software Engineering|English Language & Literature - General|Rhetoric and Composition|Technical/Business Writing|Apparel/Textile Manufacturing|Apparel/Textile Marketing Management|Clothing/Apparel/Textile Studies|Family Resource Management Studies|Family/Community Services|Family/Consumer Sciences - General|Foods/Nutrition Studies|Housing Studies|Human Nutrition|Institutional Food Production|Foreign Language & Literature - General|Linguistics|Medical Dietetics|Medical Illustrating|Premedicine|Preveterinary Medicine|History - General|Liberal Arts & Sciences|Mathematics - General|Statistics|Environmental Science|Environmental Studies|Forestry - General|Exercise Sciences|Philosophy|Religion/Religious Studies|Chemistry|Geology|Physics|Planetary Sciences|Psychology - General|Anthropology|Economics|International Relations|Political Science/Government|Sociology
University of Northern Iowa,Iowa,Suburban setting,11407,7350,"American Studies|Latin American Studies|Acting|Art - General|Art History/Criticism/Conservation|Drama/Theater Arts|Fine/Studio Arts|Interior Design|Music - General|Music - General Performance|Music Theory/Composition|Theater Design/Stagecraft|Biochemistry|Bioinformatics|Biology|Biomedical Sciences|Biotechnology|Ecology|Microbiology|Accounting|Business Administration/Management|Construction Management|Finance/Banking|Management Information Systems|Marketing Management|Real Estate|Communications/Rhetoric|Digital Communications/Multimedia|Organizational Communication|Public Relations|Graphic Communications|Computer Networking/Telecommunications|Computer Science|Computer/Information Sciences - General|Business Teacher Education|ESL Teacher Education|Elementary Education|Foreign Language Teacher Education|Health Teacher Education|Junior High Education|Kindergarten/Preschool Education|Music Teacher Education|Physical Education|Reading Teacher Education|Science Teacher Education|Social Science Teacher Education|Speech Teacher Education|Technology/Industrial Arts Education|Engineering/Applied Physics|Industrial Technology|Manufacturing Technologies|English Language & Literature - General|Rhetoric and Composition|Clothing/Apparel/Textile Studies|Family/Community Services|Foreign Language & Literature - General|French|German|Russian|Spanish|Athletic Training/Sports Medicine|Speech-Language Pathology|History - General|Humanities|Liberal Arts & Sciences|Applied Mathematics|Mathematics - General|Biological/Physical Sciences|Gerontology|Environmental Science|Health/Physical Fitness|Parks, Recreation & Fitness - General|Philosophy|Religion/Religious Studies|Chemistry|Geology|Physics|Psychology - General|Public Administration|Social Work|Anthropology|Applied Economics|Criminology|Econometrics|Economics|Geography|Political Science/Government|Sociology"
Iowa Wesleyan College,Iowa,Rural setting,741,23160,Design/Visual Communications|Fine/Studio Arts|Music - General|Biology|Accounting|Business - General|Business Administration/Management|Communications/Rhetoric|Computer Science|Computer/Information Sciences - General|Web/Multimedia Design|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Early Childhood Education|Education - General|Elementary Education|English Teacher Education|Health Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Physics Teacher Education|Secondary Education|Social Studies Teacher Education|Engineering - General|English Language & Literature - General|Environmental Health|Nursing (RN)|Pre-Physical Therapy Studies|Predentistry|Premedicine|Prepharmacy|Preveterinary Medicine|History - General|Prelaw|General Studies|Mathematics - General|Forestry - General|Exercise Sciences|Health/Physical Fitness|Christian Studies|Philosophy|Religion/Religious Studies|Chemistry|Psychology - General|Human Services|Criminal Justice Studies|Sociology
Itasca Community College,Minnesota,Rural setting,Not set,4925,Native American Studies|Accounting|Business Administration/Management|Mass Communications/Media Studies|Early Childhood Education|Education - General|Engineering - General|Engineering Technology - General|Home Attendant|Nursing - Practical|Nursing Assistance|Prenursing|General Studies|Liberal Arts & Sciences|Forestry - General|Natural Resources & Conservation - General|Psychology - General|Human Services|Social Work|Geography
Inver Hills Community College,Minnesota,Suburban setting,6063,5542,"Chinese Studies|Fine/Studio Arts|Biology|Accounting|Business - General|Construction Management|Customer Service Management|Human Resources Management|Information Processing/Data Entry|Office Management|Project Management|Sales and Distribution|Small Business Administration|Computer Networking/Telecommunications|Computer Programming - General|Computer Science|Computer Support Specialist|Computer/Systems Security|Building Construction Inspection|Construction Site Management|ESL Teacher Education|Education - General|Instructional Media|Physical Education|Pre-Engineering|Technical/Business Writing|Child Care Service|Community Health Services|Emergency Medical Technology|Nursing (RN)|Nursing Assistance|Legal Administrative Assistance|Paralegal/Legal Assistance|Liberal Arts & Sciences|Multi/Interdisciplinary Studies, General|Exercise Sciences|Chemistry|Human Services|Criminal Justice Studies|Police Science"
Jacksonville College,Owned and operated by the Baptist Missionary Association of Texas and affiliated with the Southern Baptists of Texas Convention.,Suburban setting,402,6920,Liberal Arts & Sciences
Jamestown College,North Dakota,Rural setting,932,17870,"Drama/Theater Arts|Fine/Studio Arts|Music - General|Music - General Performance|Biochemistry|Biology|Accounting|Business Administration/Management|Business/Managerial Economics|Finance/Banking|Financial Planning|Hospitality Administration/Management|International Business|Management Information Systems|Marketing Management|Travel/Tourism Management|Communications/Rhetoric|Computer Science|Information Technology|Biology Teacher Education|Chemistry Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|History Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Secondary Education|Special Education|English Language & Literature - General|Writing, General|French|German|Spanish|Clinical Laboratory Science|Nursing (RN)|Radiologic Technology/Medical Imaging|History - General|Applied Mathematics|Mathematics - General|Parks, Recreation & Fitness - General|Sport/Fitness Administration|Religion/Religious Studies|Chemistry|Psychology - General|Criminal Justice Studies|Political Science/Government"
Pittsburg State University,Centers in Kansas City and Wichita.,Rural setting,6076,5162,"Art - General|Interior Design|Music - General|Music - General Performance|Theatre Arts Management|Biochemistry|Biology|Cellular/Molecular Biology|Plant Molecular Biology|Plant Physiology|Accounting|Business Administration/Management|Business/Managerial Economics|Construction Management|Fashion Merchandising|Finance/Banking|International Business|Marketing Management|Advertising|Communication, General|Photojournalism|Public Relations|Radio/Television|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|Family/Consumer Sciences - Education|French Teacher Education|History Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Physics Teacher Education|Psychology Teacher Education|Spanish Language Teacher Education|Technology/Industrial Arts Education|Construction/Building Technologies|Electrical Engineering Technologies|Manufacturing Technologies|Mechanical Engineering Technology|Plastics|Creative Writing|English Language & Literature - General|Technical/Business Writing|Child Development|Family/Consumer Sciences - General|French|Spanish|Clinical Laboratory Science|Nursing (RN)|Pre-Physical Therapy Studies|Predentistry|Premedicine|Prepharmacy|Recreational Therapy|History - General|Prelaw|General Studies|Mathematics - General|Automotive Technology|Electrical/Electronics Equipment Repair|Chemistry|Environmental Chemistry|Physics|Polymer Chemistry|Psychology - General|Social Work|Geography|Political Science/Government|Sociology"
Kansas Wesleyan University,Kansas,Suburban setting,Not set,21400,Arts Management|Drama/Theater Arts|Fine/Studio Arts|Music - General Performance|Biology|Accounting|Business - General|Communications/Rhetoric|Public Relations|Computer Science|Computer/Information Sciences - General|Art Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|Secondary Education|English Language & Literature - General|Rhetoric and Composition|Foreign Language & Literature - General|German|Spanish|Nursing (RN)|Nursing - Preoperative/Surgical|History - General|Mathematics - General|Health/Physical Fitness|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Criminal Justice Studies|Sociology|Religious Education
Kilgore College,Texas,Rural setting,6391,1590,Agriculture - General|Art - General|Commercial Photography|Commercial/Advertising Art|Dance|Drama/Theater Arts|Music - General|Biology|Accounting|Business - General|Business Administration/Management|E-Commerce|Executive Assistant|Management Information Systems|Office Clerical Services|Operations Management|Communications/Rhetoric|Journalism|Computer Programming - General|Computer Systems Analysis|Computer/Information Sciences - General|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Education - General|Health Occupations Teacher Education|Health Teacher Education|History Teacher Education|Social Science Teacher Education|Chemical Engineering|Civil Engineering|Engineering - General|Civil Engineering/Technology|Computer Systems|Drafting and Design Technology|Electrical Engineering Technologies|Metallurgical Technology|Occupational Safety|English Language & Literature - General|Child Care Management|Spanish|Clinical/Medical Laboratory Technology|Emergency Medical Technology|Medical Administrative Assistance|Medical Radiologic Technology|Nursing (RN)|Nursing - Practical|Physical Therapy Assistance|Surgical Technology|History - General|Legal Administrative Assistance|Paralegal/Legal Assistance|Prelaw|Liberal Arts & Sciences|Mathematics - General|Auto Body Repair|Automotive Technology|Diesel Mechanics|Electrical/Electronics Equipment Repair|Health/Physical Fitness|Cosmetology|Chemistry|Physics|Machine Tool Technology|Welding Technology|Psychology - General|Criminal Justice Studies|Law Enforcement Administration|Police Science|Sociology
Southeast Community College,Nebraska,Suburban setting,Not set,2351,Agricultural Business|Commercial/Advertising Art|Administrative/Secretarial Services|Business Administration/Management|Marketing Management|Office Clerical Services|Vehicle Parts/Accessories Marketing|Radio/Television Broadcasting|Information Sciences/Systems|Construction Trades - General|Architectural Drafting|Architectural Engineering Technology|Civil Engineering/Technology|Drafting and Design Technology|Electrical Engineering Technologies|Manufacturing Technologies|Quality Control|Child Care Management|Clinical/Medical Laboratory Technology|Dental Assistance|Health Services - General|Medical Assistance|Medical Radiologic Technology|Nursing (RN)|Nursing - Practical|Pharmacy Assistance|Respiratory Therapy|Surgical Technology|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Diesel Mechanics|Heating/A.C./Refrigeration Mechanics|Small Engine Mechanics/Repair|Restaurant/Catering Management|Machine Tool Technology|Welding Technology|Biology Technician|Criminal Justice Studies|Fire Protection/Safety Technology|Truck/Bus/Commercial Vehicle Operation
Lake Superior College,Minnesota,Suburban setting,4449,4872,Fine/Studio Arts|Accounting|Accounting Technology|Business Administration/Management|Human Resources Management|Information Processing/Data Entry|Management Information Systems|Office Clerical Services|Office Management|Organizational Leadership|Sales/Selling Skills|Radio/Television Broadcasting|Computer Networking/Telecommunications|Computer Support Specialist|System Administration|Web/Multimedia Design|Building Construction Technology|Carpentry|Electrician|Teacher Assistance|Architectural Drafting|CAD/CADD Drafting/Design|Civil Engineering/Technology|Computer Hardware|Computer Systems|Electrical Engineering Technologies|Mechanical Drafting|Quality Control|Telecommunications|Adult Development/Aging|Child Care Management|Child Care Service|Athletic Training/Sports Medicine|Clinical/Medical Laboratory Technology|Dental Hygiene|Diagnostic Medical Sonography|Massage Therapy|Medical Administrative Assistance|Medical Assistance|Medical Insurance Coding|Medical Office Assistant|Medical Reception|Medical Transcription|Nursing (RN)|Nursing - Practical|Nursing Assistance|Phlebotomy|Physical Therapy Assistance|Radiologic Technology/Medical Imaging|Renal/Dialysis Technology|Respiratory Therapy|Surgical Technology|Legal Administrative Assistance|Paralegal/Legal Assistance|Liberal Arts & Sciences|Aircraft Mechanics|Auto Body Repair|Automotive Technology|Communications Systems|Computer Numerically Controlled (Cnc) Machinist Technology/Cnc Machinist|Machine Tool Technology|Sheet Metal Technology|Welding Technology|Fire Protection/Safety Technology|Airline - Commercial Pilot/Flight Crew|Aviation Management|Truck/Bus/Commercial Vehicle Operation
Louisiana State University in Shreveport,Louisiana,Urban setting,4134,4674,Digital Arts|Drama/Theater Arts|Graphic Design|Visual and Performing Arts - General|Biology|Accounting|Banking/Financial Services|Business Administration/Management|Business/Managerial Economics|Financial Planning|Marketing Management|Mass Communications/Media Studies|Computer Science|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|Mathematics Education|Physics Teacher Education|Science Teacher Education|Social Studies Teacher Education|English Language & Literature - General|Rhetoric and Composition|History - General|Liberal Arts & Sciences|Mathematics - General|Health/Physical Fitness|Chemistry|Physics|Psychology - General|Criminal Justice Studies|Political Science/Government|Sociology
Metropolitan Community College: Longview,Missouri,Suburban setting,6209,2630,Turf Management|Accounting|Administrative/Secretarial Services|Business - General|Business Administration/Management|Information Processing/Data Entry|Office Clerical Services|Office Management|Sales and Distribution|Computer Programming - Specific Applications|Computer/Information Sciences - General|Education - General|Engineering - General|Surveying Technology|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Corrections|Criminal Justice Studies|Geography
Lamar University,Texas,Urban setting,9840,7630,Interior Architecture|Art - General|Commercial/Advertising Art|Dance|Drama/Theater Arts|Music - General|Music - Voice/Opera|Biology|Marine/Aquatic Biology|Accounting|Business - General|Business Administration/Management|Business/Managerial Economics|Finance/Banking|Human Resources Management|Management Information Systems|Marketing Management|Office Management|Sales and Distribution|Advertising|Communications/Rhetoric|Computer/Information Sciences - General|Art Teacher Education|Counselor Education|Early Childhood Education|Education of Deaf/Hearing Impaired|Elementary Education|Family/Consumer Sciences - Education|Health Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Science Teacher Education|Secondary Education|Social Studies Teacher Education|Special Education|Chemical Engineering|Civil Engineering|Electrical/Communications Engineering|Engineering - General|Environmental Engineering|Industrial Engineering|Mechanical Engineering|Engineering/Industrial Management|Industrial Technology|English Language & Literature - General|Rhetoric and Composition|Clothing/Apparel/Textile Studies|Family/Community Services|Family/Consumer Sciences - General|Foods/Nutrition Studies|French|Spanish|Clinical Laboratory Science|Nursing (RN)|Speech-Language Pathology/Audiology|History - General|General Studies|Liberal Arts & Sciences|Applied Mathematics|Mathematics - General|Environmental Studies|Natural Resources & Conservation - General|Health/Physical Fitness|Chemistry|Geology|Physics|Planetary Sciences|Psychology - General|Social Work|Criminal Justice Studies|Economics|Political Science/Government|Sociology
Langston University,Oklahoma,"Rural community (under 2,500)",2379,4112,Agricultural Business|Agricultural Economics|Animal Sciences|Farm/Ranch Management|Art - General|Music - General|Music - General Performance|Biology|Zoology|Accounting|Administrative/Secretarial Services|Business Administration/Management|Human Resources Management|Broadcast Journalism|Communications/Rhetoric|Journalism|Communications Technologies - General|Computer/Information Sciences - General|Business Teacher Education|Education - General|Elementary Education|Family/Consumer Sciences - Education|Mathematics Education|Music Teacher Education|Physical Education|Secondary Education|Social Studies Teacher Education|Special Education|Technology/Industrial Arts Education|Drafting and Design Technology|English Language & Literature - General|Clothing/Apparel/Textile Studies|Family/Consumer Sciences - General|Foods/Nutrition Studies|Human Development/Family Studies|Health System Administration|Preveterinary Medicine|History - General|Prelaw|Mathematics - General|Chemistry|Psychology - General|Corrections|Police Science|Economics|Geography|Social Sciences - General|Sociology|Urban Studies
Laredo Community College,Texas,Urban setting,9347,2706,Agriculture - General|Art - General|Drama/Theater Arts|Music - General|Bacteriology|Biology|Botany|Marine/Aquatic Biology|Accounting|Administrative/Secretarial Services|Business - General|Fashion Merchandising|Finance/Banking|Information Processing/Data Entry|Marketing Management|Office Clerical Services|Office Management|Real Estate|Sales and Distribution|Broadcast Journalism|Communications/Rhetoric|Computer Programming - General|Computer Science|Computer/Information Sciences - General|Information Sciences/Systems|Building/Property Maintenance|Carpentry|Electrician|Power/Electric Transmission|Agricultural Education|Art Teacher Education|Bilingual/Bicultural Education|Biology Teacher Education|Business Teacher Education|Chemistry Teacher Education|Computer Teacher Education|Early Childhood Education|Education - General|Elementary Education|English Teacher Education|Family/Consumer Sciences - Education|Foreign Language Teacher Education|Health Teacher Education|History Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Physics Teacher Education|Reading Teacher Education|Spanish Language Teacher Education|Special Education|Speech Teacher Education|Agricultural Engineering|Architectural Engineering|Electrical/Communications Engineering|Engineering - General|Petroleum|Aeronautical/Aerospace Engineering|Civil Engineering/Technology|English Language & Literature - General|Child Care Management|Family/Consumer Sciences - General|Foreign Language & Literature - General|Spanish|Clinical/Medical Laboratory Technology|Emergency Medical Technology|Medical Administrative Assistance|Medical Assistance|Medical Radiologic Technology|Medical Records Administration|Medical Transcription|Mental Health Services Technology|Nursing (RN)|Occupational Health/Industrial Hygiene|Occupational Therapy Assistance|Physical Therapy Assistance|Predentistry|Premedicine|Prepharmacy|Preveterinary Medicine|History - General|Legal Administrative Assistance|Liberal Arts & Sciences|Mathematics - General|Automotive Technology|Electrical/Electronics Equipment Repair|Heating/A.C./Refrigeration Mechanics|Mechanics & Repair - General|Mathematics/Computer Science|Philosophy|Chemistry|Geology|Physics|Psychology - General|Human Services|Social Work|Criminal Justice Studies|Fire Protection/Safety Technology|Economics|Political Science/Government|Social Sciences - General|Sociology
